2025-08-19T14:07:48+01:00  14:07:48 up 2 days, 53 min,  1 user,  load average: 2.37, 14.86, 23.36
2025-08-19T15:08:05+01:00  15:08:05 up 2 days,  1:53,  1 user,  load average: 44.57, 43.43, 37.79
2025-08-19T15:08:10+01:00  15:08:10 up 2 days,  1:53,  1 user,  load average: 44.69, 43.48, 37.83
2025-08-19T15:08:15+01:00  15:08:15 up 2 days,  1:53,  1 user,  load average: 43.51, 43.25, 37.79
2025-08-19T15:08:20+01:00  15:08:20 up 2 days,  1:53,  1 user,  load average: 40.03, 42.53, 37.59
2025-08-19T15:08:25+01:00  15:08:25 up 2 days,  1:54,  1 user,  load average: 36.90, 41.84, 37.39
2025-08-19T15:08:30+01:00  15:08:30 up 2 days,  1:54,  1 user,  load average: 37.39, 41.86, 37.42
2025-08-19T15:08:35+01:00  15:08:35 up 2 days,  1:54,  1 user,  load average: 38.64, 42.05, 37.50
2025-08-19T15:08:40+01:00  15:08:40 up 2 days,  1:54,  1 user,  load average: 39.71, 42.21, 37.58
2025-08-19T15:08:45+01:00  15:08:45 up 2 days,  1:54,  1 user,  load average: 38.85, 41.99, 37.54
2025-08-19T15:08:50+01:00  15:08:50 up 2 days,  1:54,  1 user,  load average: 39.67, 42.11, 37.60
2025-08-19T15:08:55+01:00  15:08:55 up 2 days,  1:54,  1 user,  load average: 40.17, 42.18, 37.64
2025-08-19T15:09:00+01:00  15:09:00 up 2 days,  1:54,  1 user,  load average: 40.56, 42.22, 37.68
2025-08-19T15:09:05+01:00  15:09:05 up 2 days,  1:54,  1 user,  load average: 40.68, 42.22, 37.71
2025-08-19T15:09:10+01:00  15:09:10 up 2 days,  1:54,  1 user,  load average: 41.34, 42.33, 37.77
2025-08-19T15:09:15+01:00  15:09:15 up 2 days,  1:54,  1 user,  load average: 41.64, 42.38, 37.81
2025-08-19T15:09:20+01:00  15:09:20 up 2 days,  1:54,  1 user,  load average: 40.86, 42.20, 37.77
2025-08-19T15:09:25+01:00  15:09:25 up 2 days,  1:55,  1 user,  load average: 40.39, 42.08, 37.76
2025-08-19T15:09:30+01:00  15:09:30 up 2 days,  1:55,  1 user,  load average: 39.88, 41.95, 37.74
2025-08-19T15:09:35+01:00  15:09:35 up 2 days,  1:55,  1 user,  load average: 41.89, 42.33, 37.89
2025-08-19T15:09:40+01:00  15:09:40 up 2 days,  1:55,  1 user,  load average: 41.34, 42.21, 37.87
2025-08-19T15:09:45+01:00  15:09:45 up 2 days,  1:55,  1 user,  load average: 41.15, 42.16, 37.88
2025-08-19T15:09:50+01:00  15:09:50 up 2 days,  1:55,  1 user,  load average: 41.70, 42.25, 37.93
2025-08-19T15:09:55+01:00  15:09:55 up 2 days,  1:55,  1 user,  load average: 43.97, 42.72, 38.10
2025-08-19T15:10:00+01:00  15:10:00 up 2 days,  1:55,  1 user,  load average: 42.37, 42.40, 38.03
2025-08-19T15:10:05+01:00  15:10:05 up 2 days,  1:55,  1 user,  load average: 42.90, 42.51, 38.09
2025-08-19T15:10:10+01:00  15:10:10 up 2 days,  1:55,  1 user,  load average: 42.59, 42.46, 38.09
2025-08-19T15:10:15+01:00  15:10:15 up 2 days,  1:55,  1 user,  load average: 42.30, 42.40, 38.10
2025-08-19T15:10:20+01:00  15:10:21 up 2 days,  1:55,  1 user,  load average: 42.36, 42.41, 38.12
2025-08-19T15:10:26+01:00  15:10:26 up 2 days,  1:56,  1 user,  load average: 41.29, 42.19, 38.07
2025-08-19T15:10:31+01:00  15:10:31 up 2 days,  1:56,  1 user,  load average: 38.70, 41.63, 37.92
2025-08-19T15:10:36+01:00  15:10:36 up 2 days,  1:56,  1 user,  load average: 39.53, 41.76, 37.98
2025-08-19T15:10:41+01:00  15:10:41 up 2 days,  1:56,  1 user,  load average: 40.93, 42.01, 38.08
2025-08-19T15:10:46+01:00  15:10:46 up 2 days,  1:56,  1 user,  load average: 41.49, 42.11, 38.13
2025-08-19T15:10:51+01:00  15:10:51 up 2 days,  1:56,  1 user,  load average: 41.53, 42.11, 38.15
2025-08-19T15:10:56+01:00  15:10:56 up 2 days,  1:56,  1 user,  load average: 41.57, 42.11, 38.18
2025-08-19T15:11:01+01:00  15:11:01 up 2 days,  1:56,  1 user,  load average: 42.25, 42.24, 38.24
2025-08-19T15:11:06+01:00  15:11:06 up 2 days,  1:56,  1 user,  load average: 42.31, 42.25, 38.27
2025-08-19T15:11:11+01:00  15:11:11 up 2 days,  1:56,  1 user,  load average: 42.76, 42.35, 38.32
2025-08-19T15:11:16+01:00  15:11:16 up 2 days,  1:56,  1 user,  load average: 42.78, 42.36, 38.34
2025-08-19T15:11:21+01:00  15:11:21 up 2 days,  1:56,  1 user,  load average: 41.76, 42.15, 38.30
2025-08-19T15:11:26+01:00  15:11:26 up 2 days,  1:57,  1 user,  load average: 42.90, 42.38, 38.39
2025-08-19T15:11:31+01:00  15:11:31 up 2 days,  1:57,  1 user,  load average: 41.79, 42.16, 38.34
2025-08-19T15:11:36+01:00  15:11:36 up 2 days,  1:57,  1 user,  load average: 38.76, 41.53, 38.16
2025-08-19T15:11:41+01:00  15:11:41 up 2 days,  1:57,  1 user,  load average: 38.78, 41.48, 38.16
2025-08-19T15:11:46+01:00  15:11:46 up 2 days,  1:57,  1 user,  load average: 40.16, 41.72, 38.26
2025-08-19T15:11:51+01:00  15:11:51 up 2 days,  1:57,  1 user,  load average: 40.07, 41.68, 38.26
2025-08-19T15:11:56+01:00  15:11:56 up 2 days,  1:57,  1 user,  load average: 42.70, 42.20, 38.45
2025-08-19T15:12:01+01:00  15:12:01 up 2 days,  1:57,  1 user,  load average: 41.45, 41.95, 38.39
2025-08-19T15:12:06+01:00  15:12:06 up 2 days,  1:57,  1 user,  load average: 42.21, 42.10, 38.46
2025-08-19T15:12:11+01:00  15:12:11 up 2 days,  1:57,  1 user,  load average: 42.03, 42.06, 38.47
2025-08-19T15:12:16+01:00  15:12:16 up 2 days,  1:57,  1 user,  load average: 41.15, 41.88, 38.42
2025-08-19T15:12:21+01:00  15:12:21 up 2 days,  1:57,  1 user,  load average: 40.98, 41.83, 38.43
2025-08-19T15:12:26+01:00  15:12:26 up 2 days,  1:58,  1 user,  load average: 40.50, 41.72, 38.41
2025-08-19T15:12:31+01:00  15:12:31 up 2 days,  1:58,  1 user,  load average: 39.90, 41.57, 38.38
2025-08-19T15:12:36+01:00  15:12:36 up 2 days,  1:58,  1 user,  load average: 39.75, 41.51, 38.38
2025-08-19T15:12:42+01:00  15:12:42 up 2 days,  1:58,  1 user,  load average: 40.17, 41.57, 38.41
2025-08-19T15:12:47+01:00  15:12:47 up 2 days,  1:58,  1 user,  load average: 40.47, 41.61, 38.44
2025-08-19T15:12:52+01:00  15:12:52 up 2 days,  1:58,  1 user,  load average: 40.19, 41.53, 38.44
2025-08-19T15:12:57+01:00  15:12:57 up 2 days,  1:58,  1 user,  load average: 41.30, 41.74, 38.52
2025-08-19T15:13:02+01:00  15:13:02 up 2 days,  1:58,  1 user,  load average: 39.75, 41.41, 38.43
2025-08-19T15:13:07+01:00  15:13:07 up 2 days,  1:58,  1 user,  load average: 38.73, 41.17, 38.37
2025-08-19T15:13:12+01:00  15:13:12 up 2 days,  1:58,  1 user,  load average: 37.71, 40.92, 38.30
2025-08-19T15:13:17+01:00  15:13:17 up 2 days,  1:58,  1 user,  load average: 37.90, 40.91, 38.31
2025-08-19T15:13:22+01:00  15:13:22 up 2 days,  1:58,  1 user,  load average: 39.99, 41.29, 38.45
2025-08-19T15:13:27+01:00  15:13:27 up 2 days,  1:59,  1 user,  load average: 40.63, 41.40, 38.50
2025-08-19T15:13:32+01:00  15:13:32 up 2 days,  1:59,  1 user,  load average: 40.10, 41.28, 38.48
2025-08-19T15:13:37+01:00  15:13:37 up 2 days,  1:59,  1 user,  load average: 40.57, 41.36, 38.52
2025-08-19T15:13:42+01:00  15:13:42 up 2 days,  1:59,  1 user,  load average: 37.48, 40.70, 38.32
2025-08-19T15:13:47+01:00  15:13:47 up 2 days,  1:59,  1 user,  load average: 37.92, 40.74, 38.35
2025-08-19T15:13:52+01:00  15:13:52 up 2 days,  1:59,  1 user,  load average: 38.73, 40.86, 38.40
2025-08-19T15:13:57+01:00  15:13:57 up 2 days,  1:59,  1 user,  load average: 37.79, 40.63, 38.34
2025-08-19T15:14:02+01:00  15:14:02 up 2 days,  1:59,  1 user,  load average: 37.89, 40.60, 38.34
2025-08-19T15:14:07+01:00  15:14:07 up 2 days,  1:59,  1 user,  load average: 37.42, 40.46, 38.31
2025-08-19T15:14:12+01:00  15:14:12 up 2 days,  1:59,  1 user,  load average: 36.66, 40.25, 38.25
2025-08-19T15:14:17+01:00  15:14:17 up 2 days,  1:59,  1 user,  load average: 37.09, 40.28, 38.27
2025-08-19T15:14:22+01:00  15:14:22 up 2 days,  1:59,  1 user,  load average: 37.16, 40.25, 38.27
2025-08-19T15:14:27+01:00  15:14:27 up 2 days,  2:00,  1 user,  load average: 38.83, 40.54, 38.38
2025-08-19T15:14:32+01:00  15:14:32 up 2 days,  2:00,  1 user,  load average: 39.25, 40.60, 38.41
2025-08-19T15:14:37+01:00  15:14:37 up 2 days,  2:00,  1 user,  load average: 39.71, 40.67, 38.44
2025-08-19T15:14:42+01:00  15:14:42 up 2 days,  2:00,  1 user,  load average: 39.49, 40.61, 38.44
2025-08-19T15:14:47+01:00  15:14:47 up 2 days,  2:00,  1 user,  load average: 36.33, 39.94, 38.23
2025-08-19T15:14:52+01:00  15:14:52 up 2 days,  2:00,  1 user,  load average: 37.10, 40.04, 38.27
2025-08-19T15:14:57+01:00  15:14:57 up 2 days,  2:00,  1 user,  load average: 38.62, 40.30, 38.37
2025-08-19T15:15:02+01:00  15:15:02 up 2 days,  2:00,  1 user,  load average: 38.17, 40.18, 38.34
2025-08-19T15:15:07+01:00  15:15:07 up 2 days,  2:00,  1 user,  load average: 38.71, 40.26, 38.37
2025-08-19T15:15:12+01:00  15:15:12 up 2 days,  2:00,  1 user,  load average: 39.78, 40.46, 38.45
2025-08-19T15:15:17+01:00  15:15:17 up 2 days,  2:00,  1 user,  load average: 39.47, 40.38, 38.43
2025-08-19T15:15:22+01:00  15:15:22 up 2 days,  2:00,  1 user,  load average: 39.04, 40.28, 38.41
2025-08-19T15:15:27+01:00  15:15:27 up 2 days,  2:01,  1 user,  load average: 39.03, 40.25, 38.41
2025-08-19T15:15:32+01:00  15:15:32 up 2 days,  2:01,  1 user,  load average: 39.43, 40.32, 38.44
2025-08-19T15:15:38+01:00  15:15:38 up 2 days,  2:01,  1 user,  load average: 39.96, 40.41, 38.48
2025-08-19T15:15:43+01:00  15:15:43 up 2 days,  2:01,  1 user,  load average: 39.72, 40.35, 38.48
2025-08-19T15:15:48+01:00  15:15:48 up 2 days,  2:01,  1 user,  load average: 39.10, 40.22, 38.44
2025-08-19T15:15:53+01:00  15:15:53 up 2 days,  2:01,  1 user,  load average: 35.97, 39.55, 38.23
2025-08-19T15:15:58+01:00  15:15:58 up 2 days,  2:01,  1 user,  load average: 37.09, 39.72, 38.30
2025-08-19T15:16:03+01:00  15:16:03 up 2 days,  2:01,  1 user,  load average: 37.41, 39.74, 38.31
2025-08-19T15:16:08+01:00  15:16:08 up 2 days,  2:01,  1 user,  load average: 37.45, 39.71, 38.31
2025-08-19T15:16:13+01:00  15:16:13 up 2 days,  2:01,  1 user,  load average: 39.74, 40.15, 38.46
2025-08-19T15:16:18+01:00  15:16:18 up 2 days,  2:01,  1 user,  load average: 41.04, 40.41, 38.55
2025-08-19T15:16:23+01:00  15:16:23 up 2 days,  2:01,  1 user,  load average: 40.16, 40.24, 38.51
2025-08-19T15:16:28+01:00  15:16:28 up 2 days,  2:02,  1 user,  load average: 39.91, 40.19, 38.50
2025-08-19T15:16:33+01:00  15:16:33 up 2 days,  2:02,  1 user,  load average: 39.75, 40.15, 38.50
2025-08-19T15:16:38+01:00  15:16:38 up 2 days,  2:02,  1 user,  load average: 40.73, 40.35, 38.57
2025-08-19T15:16:43+01:00  15:16:43 up 2 days,  2:02,  1 user,  load average: 41.16, 40.44, 38.61
2025-08-19T15:16:48+01:00  15:16:48 up 2 days,  2:02,  1 user,  load average: 40.98, 40.42, 38.61
2025-08-19T15:16:53+01:00  15:16:53 up 2 days,  2:02,  1 user,  load average: 40.26, 40.28, 38.58
2025-08-19T15:16:58+01:00  15:16:58 up 2 days,  2:02,  1 user,  load average: 39.28, 40.07, 38.52
2025-08-19T15:17:03+01:00  15:17:03 up 2 days,  2:02,  1 user,  load average: 39.98, 40.20, 38.57
2025-08-19T15:17:08+01:00  15:17:08 up 2 days,  2:02,  1 user,  load average: 39.74, 40.15, 38.56
2025-08-19T15:17:13+01:00  15:17:13 up 2 days,  2:02,  1 user,  load average: 39.68, 40.13, 38.56
2025-08-19T15:17:18+01:00  15:17:18 up 2 days,  2:02,  1 user,  load average: 38.99, 39.98, 38.52
2025-08-19T15:17:23+01:00  15:17:23 up 2 days,  2:02,  1 user,  load average: 38.11, 39.78, 38.47
2025-08-19T15:17:28+01:00  15:17:28 up 2 days,  2:03,  1 user,  load average: 38.26, 39.78, 38.47
2025-08-19T15:17:33+01:00  15:17:33 up 2 days,  2:03,  1 user,  load average: 38.56, 39.82, 38.49
2025-08-19T15:17:39+01:00  15:17:39 up 2 days,  2:03,  1 user,  load average: 38.99, 39.89, 38.52
2025-08-19T15:17:44+01:00  15:17:44 up 2 days,  2:03,  1 user,  load average: 38.83, 39.84, 38.51
2025-08-19T15:17:49+01:00  15:17:49 up 2 days,  2:03,  1 user,  load average: 38.53, 39.76, 38.50
2025-08-19T15:17:54+01:00  15:17:54 up 2 days,  2:03,  1 user,  load average: 39.53, 39.95, 38.56
2025-08-19T15:17:59+01:00  15:17:59 up 2 days,  2:03,  1 user,  load average: 36.36, 39.29, 38.36
2025-08-19T15:18:04+01:00  15:18:04 up 2 days,  2:03,  1 user,  load average: 37.29, 39.43, 38.41
2025-08-19T15:18:09+01:00  15:18:09 up 2 days,  2:03,  1 user,  load average: 38.07, 39.56, 38.45
2025-08-19T15:18:14+01:00  15:18:14 up 2 days,  2:03,  1 user,  load average: 39.11, 39.75, 38.52
2025-08-19T15:18:19+01:00  15:18:19 up 2 days,  2:03,  1 user,  load average: 39.34, 39.78, 38.54
2025-08-19T15:18:24+01:00  15:18:24 up 2 days,  2:03,  1 user,  load average: 38.91, 39.69, 38.52
2025-08-19T15:18:29+01:00  15:18:29 up 2 days,  2:04,  1 user,  load average: 38.04, 39.49, 38.46
2025-08-19T15:18:34+01:00  15:18:34 up 2 days,  2:04,  1 user,  load average: 39.07, 39.68, 38.53
2025-08-19T15:18:39+01:00  15:18:39 up 2 days,  2:04,  1 user,  load average: 40.19, 39.91, 38.61
2025-08-19T15:18:44+01:00  15:18:44 up 2 days,  2:04,  1 user,  load average: 39.93, 39.86, 38.60
2025-08-19T15:18:49+01:00  15:18:49 up 2 days,  2:04,  1 user,  load average: 40.74, 40.03, 38.66
2025-08-19T15:18:54+01:00  15:18:54 up 2 days,  2:04,  1 user,  load average: 41.18, 40.13, 38.70
2025-08-19T15:18:59+01:00  15:18:59 up 2 days,  2:04,  1 user,  load average: 37.97, 39.48, 38.50
2025-08-19T15:19:04+01:00  15:19:04 up 2 days,  2:04,  1 user,  load average: 40.61, 40.00, 38.68
2025-08-19T15:19:09+01:00  15:19:09 up 2 days,  2:04,  1 user,  load average: 41.60, 40.22, 38.75
2025-08-19T15:19:14+01:00  15:19:14 up 2 days,  2:04,  1 user,  load average: 42.12, 40.35, 38.80
2025-08-19T15:19:19+01:00  15:19:19 up 2 days,  2:04,  1 user,  load average: 41.55, 40.26, 38.78
2025-08-19T15:19:24+01:00  15:19:24 up 2 days,  2:04,  1 user,  load average: 43.66, 40.72, 38.94
2025-08-19T15:19:29+01:00  15:19:29 up 2 days,  2:05,  1 user,  load average: 43.45, 40.72, 38.95
2025-08-19T15:19:34+01:00  15:19:34 up 2 days,  2:05,  1 user,  load average: 45.98, 41.29, 39.15
2025-08-19T15:19:39+01:00  15:19:39 up 2 days,  2:05,  1 user,  load average: 44.78, 41.12, 39.10
2025-08-19T15:19:44+01:00  15:19:44 up 2 days,  2:05,  1 user,  load average: 44.80, 41.19, 39.13
2025-08-19T15:19:49+01:00  15:19:49 up 2 days,  2:05,  1 user,  load average: 45.05, 41.30, 39.18
2025-08-19T15:19:54+01:00  15:19:54 up 2 days,  2:05,  1 user,  load average: 46.33, 41.63, 39.30
2025-08-19T15:19:59+01:00  15:19:59 up 2 days,  2:05,  1 user,  load average: 46.14, 41.67, 39.32
2025-08-19T15:20:04+01:00  15:20:04 up 2 days,  2:05,  1 user,  load average: 47.49, 42.02, 39.45
2025-08-19T15:20:09+01:00  15:20:09 up 2 days,  2:05,  1 user,  load average: 47.37, 42.09, 39.49
2025-08-19T15:20:14+01:00  15:20:14 up 2 days,  2:05,  1 user,  load average: 47.42, 42.19, 39.53
2025-08-19T15:20:20+01:00  15:20:20 up 2 days,  2:05,  1 user,  load average: 46.83, 42.15, 39.54
2025-08-19T15:20:25+01:00  15:20:25 up 2 days,  2:06,  1 user,  load average: 47.64, 42.40, 39.63
2025-08-19T15:20:30+01:00  15:20:30 up 2 days,  2:06,  1 user,  load average: 47.59, 42.47, 39.67
2025-08-19T15:20:35+01:00  15:20:35 up 2 days,  2:06,  1 user,  load average: 47.54, 42.55, 39.71
2025-08-19T15:20:40+01:00  15:20:40 up 2 days,  2:06,  1 user,  load average: 47.50, 42.62, 39.75
2025-08-19T15:20:45+01:00  15:20:45 up 2 days,  2:06,  1 user,  load average: 47.38, 42.68, 39.78
2025-08-19T15:20:50+01:00  15:20:50 up 2 days,  2:06,  1 user,  load average: 47.11, 42.70, 39.81
2025-08-19T15:20:55+01:00  15:20:55 up 2 days,  2:06,  1 user,  load average: 47.26, 42.81, 39.86
2025-08-19T15:21:00+01:00  15:21:00 up 2 days,  2:06,  1 user,  load average: 47.56, 42.94, 39.92
2025-08-19T15:21:05+01:00  15:21:05 up 2 days,  2:06,  1 user,  load average: 44.23, 42.33, 39.73
2025-08-19T15:21:10+01:00  15:21:10 up 2 days,  2:06,  1 user,  load average: 40.85, 41.66, 39.53
2025-08-19T15:21:15+01:00  15:21:15 up 2 days,  2:06,  1 user,  load average: 40.62, 41.60, 39.52
2025-08-19T15:21:20+01:00  15:21:20 up 2 days,  2:06,  1 user,  load average: 39.29, 41.30, 39.44
2025-08-19T15:21:25+01:00  15:21:25 up 2 days,  2:07,  1 user,  load average: 40.47, 41.52, 39.52
2025-08-19T15:21:30+01:00  15:21:30 up 2 days,  2:07,  1 user,  load average: 41.39, 41.69, 39.58
2025-08-19T15:21:35+01:00  15:21:35 up 2 days,  2:07,  1 user,  load average: 42.08, 41.83, 39.64
2025-08-19T15:21:40+01:00  15:21:40 up 2 days,  2:07,  1 user,  load average: 42.32, 41.88, 39.67
2025-08-19T15:21:45+01:00  15:21:45 up 2 days,  2:07,  1 user,  load average: 43.97, 42.23, 39.80
2025-08-19T15:21:50+01:00  15:21:50 up 2 days,  2:07,  1 user,  load average: 43.41, 42.14, 39.78
2025-08-19T15:21:55+01:00  15:21:55 up 2 days,  2:07,  1 user,  load average: 44.10, 42.31, 39.85
2025-08-19T15:22:00+01:00  15:22:00 up 2 days,  2:07,  1 user,  load average: 42.81, 42.07, 39.78
2025-08-19T15:22:05+01:00  15:22:05 up 2 days,  2:07,  1 user,  load average: 42.27, 41.97, 39.76
2025-08-19T15:22:10+01:00  15:22:10 up 2 days,  2:07,  1 user,  load average: 42.00, 41.92, 39.76
2025-08-19T15:22:15+01:00  15:22:15 up 2 days,  2:07,  1 user,  load average: 42.00, 41.92, 39.77
2025-08-19T15:22:20+01:00  15:22:20 up 2 days,  2:07,  1 user,  load average: 42.08, 41.94, 39.79
2025-08-19T15:22:25+01:00  15:22:25 up 2 days,  2:08,  1 user,  load average: 42.32, 41.99, 39.82
2025-08-19T15:22:30+01:00  15:22:30 up 2 days,  2:08,  1 user,  load average: 42.37, 42.01, 39.83
2025-08-19T15:22:35+01:00  15:22:35 up 2 days,  2:08,  1 user,  load average: 44.99, 42.56, 40.02
2025-08-19T15:22:41+01:00  15:22:41 up 2 days,  2:08,  1 user,  load average: 43.95, 42.38, 39.98
2025-08-19T15:22:46+01:00  15:22:46 up 2 days,  2:08,  1 user,  load average: 42.75, 42.16, 39.92
2025-08-19T15:22:51+01:00  15:22:51 up 2 days,  2:08,  1 user,  load average: 42.37, 42.09, 39.91
2025-08-19T15:22:56+01:00  15:22:56 up 2 days,  2:08,  1 user,  load average: 44.26, 42.49, 40.05
2025-08-19T15:23:01+01:00  15:23:01 up 2 days,  2:08,  1 user,  load average: 42.32, 42.11, 39.94
2025-08-19T15:23:06+01:00  15:23:06 up 2 days,  2:08,  1 user,  load average: 43.33, 42.33, 40.02
2025-08-19T15:23:11+01:00  15:23:11 up 2 days,  2:08,  1 user,  load average: 43.31, 42.34, 40.04
2025-08-19T15:23:16+01:00  15:23:16 up 2 days,  2:08,  1 user,  load average: 39.84, 41.64, 39.82
2025-08-19T15:23:21+01:00  15:23:21 up 2 days,  2:08,  1 user,  load average: 40.57, 41.76, 39.87
2025-08-19T15:23:26+01:00  15:23:26 up 2 days,  2:09,  1 user,  load average: 41.17, 41.86, 39.92
2025-08-19T15:23:31+01:00  15:23:31 up 2 days,  2:09,  1 user,  load average: 41.39, 41.90, 39.94
2025-08-19T15:23:36+01:00  15:23:36 up 2 days,  2:09,  1 user,  load average: 41.92, 42.00, 39.98
2025-08-19T15:23:41+01:00  15:23:41 up 2 days,  2:09,  1 user,  load average: 42.01, 42.02, 40.00
2025-08-19T15:23:46+01:00  15:23:46 up 2 days,  2:09,  1 user,  load average: 41.93, 42.00, 40.00
2025-08-19T15:23:51+01:00  15:23:51 up 2 days,  2:09,  1 user,  load average: 41.53, 41.92, 39.99
2025-08-19T15:23:56+01:00  15:23:56 up 2 days,  2:09,  1 user,  load average: 43.81, 42.38, 40.15
2025-08-19T15:24:01+01:00  15:24:01 up 2 days,  2:09,  1 user,  load average: 44.31, 42.51, 40.20
2025-08-19T15:24:06+01:00  15:24:06 up 2 days,  2:09,  1 user,  load average: 45.73, 42.83, 40.32
2025-08-19T15:24:11+01:00  15:24:11 up 2 days,  2:09,  1 user,  load average: 45.35, 42.80, 40.32
2025-08-19T15:24:16+01:00  15:24:16 up 2 days,  2:09,  1 user,  load average: 45.00, 42.77, 40.33
2025-08-19T15:24:21+01:00  15:24:21 up 2 days,  2:09,  1 user,  load average: 41.40, 42.06, 40.11
2025-08-19T15:24:26+01:00  15:24:26 up 2 days,  2:10,  1 user,  load average: 41.36, 42.04, 40.12
2025-08-19T15:24:31+01:00  15:24:31 up 2 days,  2:10,  1 user,  load average: 40.69, 41.89, 40.08
2025-08-19T15:24:36+01:00  15:24:36 up 2 days,  2:10,  1 user,  load average: 41.12, 41.96, 40.11
2025-08-19T15:24:42+01:00  15:24:42 up 2 days,  2:10,  1 user,  load average: 41.51, 42.03, 40.14
2025-08-19T15:24:47+01:00  15:24:47 up 2 days,  2:10,  1 user,  load average: 41.55, 42.03, 40.15
2025-08-19T15:24:52+01:00  15:24:52 up 2 days,  2:10,  1 user,  load average: 41.67, 42.04, 40.17
2025-08-19T15:24:57+01:00  15:24:57 up 2 days,  2:10,  1 user,  load average: 42.65, 42.24, 40.24
2025-08-19T15:25:02+01:00  15:25:02 up 2 days,  2:10,  1 user,  load average: 43.32, 42.39, 40.30
2025-08-19T15:25:07+01:00  15:25:07 up 2 days,  2:10,  1 user,  load average: 44.26, 42.60, 40.38
2025-08-19T15:25:12+01:00  15:25:12 up 2 days,  2:10,  1 user,  load average: 44.40, 42.66, 40.41
2025-08-19T15:25:17+01:00  15:25:17 up 2 days,  2:10,  1 user,  load average: 44.12, 42.63, 40.41
2025-08-19T15:25:22+01:00  15:25:22 up 2 days,  2:10,  1 user,  load average: 45.16, 42.87, 40.50
2025-08-19T15:25:27+01:00  15:25:27 up 2 days,  2:11,  1 user,  load average: 45.94, 43.07, 40.58
2025-08-19T15:25:32+01:00  15:25:32 up 2 days,  2:11,  1 user,  load average: 46.27, 43.18, 40.63
2025-08-19T15:25:37+01:00  15:25:37 up 2 days,  2:11,  1 user,  load average: 47.21, 43.43, 40.72
2025-08-19T15:25:42+01:00  15:25:42 up 2 days,  2:11,  1 user,  load average: 46.95, 43.44, 40.74
2025-08-19T15:25:47+01:00  15:25:47 up 2 days,  2:11,  1 user,  load average: 47.36, 43.58, 40.80
2025-08-19T15:25:52+01:00  15:25:52 up 2 days,  2:11,  1 user,  load average: 48.05, 43.79, 40.89
2025-08-19T15:25:57+01:00  15:25:57 up 2 days,  2:11,  1 user,  load average: 47.16, 43.68, 40.86
2025-08-19T15:26:02+01:00  15:26:02 up 2 days,  2:11,  1 user,  load average: 48.83, 44.08, 41.01
2025-08-19T15:26:07+01:00  15:26:07 up 2 days,  2:11,  1 user,  load average: 49.01, 44.19, 41.06
2025-08-19T15:26:12+01:00  15:26:12 up 2 days,  2:11,  1 user,  load average: 49.49, 44.37, 41.14
2025-08-19T15:26:17+01:00  15:26:17 up 2 days,  2:11,  1 user,  load average: 50.01, 44.57, 41.22
2025-08-19T15:26:22+01:00  15:26:22 up 2 days,  2:11,  1 user,  load average: 49.45, 44.54, 41.23
2025-08-19T15:26:27+01:00  15:26:27 up 2 days,  2:12,  1 user,  load average: 45.65, 43.83, 41.02
2025-08-19T15:26:32+01:00  15:26:32 up 2 days,  2:12,  1 user,  load average: 46.72, 44.09, 41.11
2025-08-19T15:26:37+01:00  15:26:37 up 2 days,  2:12,  1 user,  load average: 47.78, 44.35, 41.22
2025-08-19T15:26:42+01:00  15:26:42 up 2 days,  2:12,  1 user,  load average: 48.84, 44.63, 41.32
2025-08-19T15:26:47+01:00  15:26:47 up 2 days,  2:12,  1 user,  load average: 48.61, 44.65, 41.35
2025-08-19T15:26:52+01:00  15:26:52 up 2 days,  2:12,  1 user,  load average: 47.76, 44.54, 41.33
2025-08-19T15:26:58+01:00  15:26:58 up 2 days,  2:12,  1 user,  load average: 47.94, 44.63, 41.38
2025-08-19T15:27:03+01:00  15:27:03 up 2 days,  2:12,  1 user,  load average: 49.07, 44.92, 41.49
2025-08-19T15:27:08+01:00  15:27:08 up 2 days,  2:12,  1 user,  load average: 48.02, 44.77, 41.46
2025-08-19T15:27:13+01:00  15:27:13 up 2 days,  2:12,  1 user,  load average: 47.30, 44.68, 41.44
2025-08-19T15:27:18+01:00  15:27:18 up 2 days,  2:12,  1 user,  load average: 48.08, 44.88, 41.53
2025-08-19T15:27:23+01:00  15:27:23 up 2 days,  2:12,  1 user,  load average: 47.99, 44.92, 41.56
2025-08-19T15:27:28+01:00  15:27:28 up 2 days,  2:13,  1 user,  load average: 48.87, 45.15, 41.65
2025-08-19T15:27:33+01:00  15:27:33 up 2 days,  2:13,  1 user,  load average: 45.04, 44.42, 41.43
2025-08-19T15:27:38+01:00  15:27:38 up 2 days,  2:13,  1 user,  load average: 42.47, 43.89, 41.28
2025-08-19T15:27:43+01:00  15:27:43 up 2 days,  2:13,  1 user,  load average: 39.87, 43.33, 41.11
2025-08-19T15:27:48+01:00  15:27:48 up 2 days,  2:13,  1 user,  load average: 37.72, 42.83, 40.96
2025-08-19T15:27:53+01:00  15:27:53 up 2 days,  2:13,  1 user,  load average: 36.46, 42.48, 40.86
2025-08-19T15:27:58+01:00  15:27:58 up 2 days,  2:13,  1 user,  load average: 34.26, 41.93, 40.69
2025-08-19T15:28:03+01:00  15:28:03 up 2 days,  2:13,  1 user,  load average: 31.60, 41.25, 40.47
