2025-08-15T09:55:50+01:00  09:55:50 up 7 days, 28 min,  1 user,  load average: 3.33, 3.46, 3.53
2025-08-15T10:56:01+01:00  10:56:01 up 7 days,  1:28,  1 user,  load average: 17.62, 18.62, 15.91
2025-08-15T10:56:06+01:00  10:56:06 up 7 days,  1:28,  1 user,  load average: 18.54, 18.79, 15.98
2025-08-15T10:56:11+01:00  10:56:11 up 7 days,  1:28,  1 user,  load average: 17.85, 18.64, 15.95
2025-08-15T10:56:16+01:00  10:56:16 up 7 days,  1:28,  1 user,  load average: 19.14, 18.90, 16.04
2025-08-15T10:56:21+01:00  10:56:21 up 7 days,  1:28,  1 user,  load average: 19.77, 19.03, 16.10
2025-08-15T10:56:26+01:00  10:56:26 up 7 days,  1:28,  1 user,  load average: 18.27, 18.73, 16.02
2025-08-15T10:56:31+01:00  10:56:31 up 7 days,  1:28,  1 user,  load average: 19.21, 18.92, 16.10
2025-08-15T10:56:36+01:00  10:56:36 up 7 days,  1:29,  1 user,  load average: 17.83, 18.64, 16.02
2025-08-15T10:56:41+01:00  10:56:41 up 7 days,  1:29,  1 user,  load average: 17.60, 18.58, 16.02
2025-08-15T10:56:46+01:00  10:56:46 up 7 days,  1:29,  1 user,  load average: 18.60, 18.77, 16.09
2025-08-15T10:56:51+01:00  10:56:51 up 7 days,  1:29,  1 user,  load average: 20.47, 19.15, 16.23
2025-08-15T10:56:56+01:00  10:56:56 up 7 days,  1:29,  1 user,  load average: 21.15, 19.32, 16.30
2025-08-15T10:57:01+01:00  10:57:01 up 7 days,  1:29,  1 user,  load average: 20.42, 19.20, 16.28
2025-08-15T10:57:06+01:00  10:57:06 up 7 days,  1:29,  1 user,  load average: 21.19, 19.38, 16.35
2025-08-15T10:57:11+01:00  10:57:11 up 7 days,  1:29,  1 user,  load average: 21.73, 19.52, 16.41
2025-08-15T10:57:16+01:00  10:57:16 up 7 days,  1:29,  1 user,  load average: 21.76, 19.56, 16.44
2025-08-15T10:57:21+01:00  10:57:21 up 7 days,  1:29,  1 user,  load average: 20.49, 19.34, 16.39
2025-08-15T10:57:26+01:00  10:57:26 up 7 days,  1:29,  1 user,  load average: 19.89, 19.23, 16.37
2025-08-15T10:57:31+01:00  10:57:31 up 7 days,  1:29,  1 user,  load average: 18.38, 18.93, 16.28
2025-08-15T10:57:36+01:00  10:57:36 up 7 days,  1:30,  1 user,  load average: 17.79, 18.80, 16.26
2025-08-15T10:57:42+01:00  10:57:42 up 7 days,  1:30,  1 user,  load average: 17.73, 18.77, 16.26
2025-08-15T10:57:47+01:00  10:57:47 up 7 days,  1:30,  1 user,  load average: 16.87, 18.57, 16.21
2025-08-15T10:57:52+01:00  10:57:52 up 7 days,  1:30,  1 user,  load average: 15.92, 18.34, 16.15
2025-08-15T10:57:57+01:00  10:57:57 up 7 days,  1:30,  1 user,  load average: 16.08, 18.34, 16.16
2025-08-15T10:58:02+01:00  10:58:02 up 7 days,  1:30,  1 user,  load average: 15.36, 18.15, 16.11
2025-08-15T10:58:07+01:00  10:58:07 up 7 days,  1:30,  1 user,  load average: 14.45, 17.91, 16.05
2025-08-15T10:58:12+01:00  10:58:12 up 7 days,  1:30,  1 user,  load average: 13.93, 17.75, 16.00
2025-08-15T10:58:17+01:00  10:58:17 up 7 days,  1:30,  1 user,  load average: 14.50, 17.80, 16.03
2025-08-15T10:58:22+01:00  10:58:22 up 7 days,  1:30,  1 user,  load average: 15.82, 18.02, 16.11
2025-08-15T10:58:27+01:00  10:58:27 up 7 days,  1:30,  1 user,  load average: 15.19, 17.86, 16.07
2025-08-15T10:58:32+01:00  10:58:32 up 7 days,  1:30,  1 user,  load average: 15.42, 17.86, 16.08
2025-08-15T10:58:37+01:00  10:58:37 up 7 days,  1:31,  1 user,  load average: 15.14, 17.76, 16.05
2025-08-15T10:58:42+01:00  10:58:42 up 7 days,  1:31,  1 user,  load average: 15.37, 17.77, 16.06
2025-08-15T10:58:47+01:00  10:58:47 up 7 days,  1:31,  1 user,  load average: 15.98, 17.85, 16.10
2025-08-15T10:58:52+01:00  10:58:52 up 7 days,  1:31,  1 user,  load average: 15.66, 17.76, 16.08
2025-08-15T10:58:57+01:00  10:58:57 up 7 days,  1:31,  1 user,  load average: 16.97, 17.99, 16.17
2025-08-15T10:59:02+01:00  10:59:02 up 7 days,  1:31,  1 user,  load average: 17.13, 18.01, 16.18
2025-08-15T10:59:07+01:00  10:59:07 up 7 days,  1:31,  1 user,  load average: 17.84, 18.14, 16.23
2025-08-15T10:59:12+01:00  10:59:12 up 7 days,  1:31,  1 user,  load average: 17.70, 18.11, 16.23
2025-08-15T10:59:17+01:00  10:59:17 up 7 days,  1:31,  1 user,  load average: 16.76, 17.91, 16.18
2025-08-15T10:59:22+01:00  10:59:22 up 7 days,  1:31,  1 user,  load average: 17.02, 17.94, 16.20
2025-08-15T10:59:27+01:00  10:59:27 up 7 days,  1:31,  1 user,  load average: 17.42, 18.01, 16.23
2025-08-15T10:59:32+01:00  10:59:32 up 7 days,  1:31,  1 user,  load average: 16.34, 17.78, 16.16
2025-08-15T10:59:37+01:00  10:59:37 up 7 days,  1:32,  1 user,  load average: 15.03, 17.48, 16.08
2025-08-15T10:59:42+01:00  10:59:42 up 7 days,  1:32,  1 user,  load average: 15.27, 17.49, 16.09
2025-08-15T10:59:47+01:00  10:59:47 up 7 days,  1:32,  1 user,  load average: 14.21, 17.23, 16.01
2025-08-15T10:59:52+01:00  10:59:52 up 7 days,  1:32,  1 user,  load average: 13.63, 17.06, 15.96
2025-08-15T10:59:57+01:00  10:59:57 up 7 days,  1:32,  1 user,  load average: 12.78, 16.83, 15.89
2025-08-15T11:00:02+01:00  11:00:02 up 7 days,  1:32,  1 user,  load average: 12.00, 16.60, 15.82
2025-08-15T11:00:07+01:00  11:00:07 up 7 days,  1:32,  1 user,  load average: 11.20, 16.35, 15.75
2025-08-15T11:00:12+01:00  11:00:12 up 7 days,  1:32,  1 user,  load average: 10.78, 16.18, 15.70
2025-08-15T11:00:17+01:00  11:00:17 up 7 days,  1:32,  1 user,  load average: 10.24, 15.98, 15.63
2025-08-15T11:00:22+01:00  11:00:22 up 7 days,  1:32,  1 user,  load average: 11.50, 16.15, 15.69
2025-08-15T11:00:27+01:00  11:00:27 up 7 days,  1:32,  1 user,  load average: 12.10, 16.19, 15.71
2025-08-15T11:00:32+01:00  11:00:32 up 7 days,  1:32,  1 user,  load average: 13.05, 16.32, 15.75
2025-08-15T11:00:37+01:00  11:00:37 up 7 days,  1:33,  1 user,  load average: 13.45, 16.35, 15.77
2025-08-15T11:00:42+01:00  11:00:42 up 7 days,  1:33,  1 user,  load average: 12.45, 16.10, 15.69
2025-08-15T11:00:47+01:00  11:00:47 up 7 days,  1:33,  1 user,  load average: 14.10, 16.38, 15.78
2025-08-15T11:00:52+01:00  11:00:52 up 7 days,  1:33,  1 user,  load average: 14.89, 16.50, 15.82
2025-08-15T11:00:57+01:00  11:00:57 up 7 days,  1:33,  1 user,  load average: 15.06, 16.51, 15.83
2025-08-15T11:01:02+01:00  11:01:02 up 7 days,  1:33,  1 user,  load average: 15.22, 16.52, 15.84
2025-08-15T11:01:07+01:00  11:01:07 up 7 days,  1:33,  1 user,  load average: 15.52, 16.56, 15.85
2025-08-15T11:01:12+01:00  11:01:12 up 7 days,  1:33,  1 user,  load average: 14.92, 16.42, 15.81
2025-08-15T11:01:17+01:00  11:01:17 up 7 days,  1:33,  1 user,  load average: 15.64, 16.55, 15.86
2025-08-15T11:01:22+01:00  11:01:22 up 7 days,  1:33,  1 user,  load average: 16.23, 16.65, 15.89
2025-08-15T11:01:27+01:00  11:01:27 up 7 days,  1:33,  1 user,  load average: 17.82, 16.97, 16.00
2025-08-15T11:01:32+01:00  11:01:32 up 7 days,  1:33,  1 user,  load average: 17.59, 16.94, 16.00
2025-08-15T11:01:37+01:00  11:01:37 up 7 days,  1:34,  1 user,  load average: 16.58, 16.74, 15.94
2025-08-15T11:01:42+01:00  11:01:42 up 7 days,  1:34,  1 user,  load average: 16.86, 16.80, 15.96
2025-08-15T11:01:47+01:00  11:01:47 up 7 days,  1:34,  1 user,  load average: 17.19, 16.87, 15.99
2025-08-15T11:01:53+01:00  11:01:53 up 7 days,  1:34,  1 user,  load average: 16.37, 16.70, 15.94
2025-08-15T11:01:58+01:00  11:01:58 up 7 days,  1:34,  1 user,  load average: 16.02, 16.62, 15.92
2025-08-15T11:02:03+01:00  11:02:03 up 7 days,  1:34,  1 user,  load average: 15.38, 16.48, 15.87
2025-08-15T11:02:08+01:00  11:02:08 up 7 days,  1:34,  1 user,  load average: 15.75, 16.54, 15.90
2025-08-15T11:02:13+01:00  11:02:13 up 7 days,  1:34,  1 user,  load average: 14.81, 16.33, 15.83
2025-08-15T11:02:18+01:00  11:02:18 up 7 days,  1:34,  1 user,  load average: 14.50, 16.24, 15.81
2025-08-15T11:02:23+01:00  11:02:23 up 7 days,  1:34,  1 user,  load average: 14.62, 16.24, 15.81
2025-08-15T11:02:28+01:00  11:02:28 up 7 days,  1:34,  1 user,  load average: 14.73, 16.23, 15.81
2025-08-15T11:02:33+01:00  11:02:33 up 7 days,  1:34,  1 user,  load average: 16.92, 16.66, 15.95
2025-08-15T11:02:38+01:00  11:02:38 up 7 days,  1:35,  1 user,  load average: 16.28, 16.53, 15.91
2025-08-15T11:02:43+01:00  11:02:43 up 7 days,  1:35,  1 user,  load average: 17.30, 16.74, 15.98
2025-08-15T11:02:48+01:00  11:02:48 up 7 days,  1:35,  1 user,  load average: 16.64, 16.61, 15.95
2025-08-15T11:02:53+01:00  11:02:53 up 7 days,  1:35,  1 user,  load average: 16.59, 16.60, 15.95
2025-08-15T11:02:58+01:00  11:02:58 up 7 days,  1:35,  1 user,  load average: 16.22, 16.53, 15.92
2025-08-15T11:03:03+01:00  11:03:03 up 7 days,  1:35,  1 user,  load average: 16.60, 16.60, 15.95
2025-08-15T11:03:08+01:00  11:03:08 up 7 days,  1:35,  1 user,  load average: 16.95, 16.67, 15.98
2025-08-15T11:03:13+01:00  11:03:13 up 7 days,  1:35,  1 user,  load average: 17.68, 16.83, 16.03
2025-08-15T11:03:18+01:00  11:03:18 up 7 days,  1:35,  1 user,  load average: 17.54, 16.81, 16.03
2025-08-15T11:03:23+01:00  11:03:23 up 7 days,  1:35,  1 user,  load average: 17.90, 16.90, 16.06
2025-08-15T11:03:28+01:00  11:03:28 up 7 days,  1:35,  1 user,  load average: 18.23, 16.99, 16.10
2025-08-15T11:03:33+01:00  11:03:33 up 7 days,  1:35,  1 user,  load average: 18.29, 17.02, 16.11
2025-08-15T11:03:38+01:00  11:03:38 up 7 days,  1:36,  1 user,  load average: 17.23, 16.82, 16.05
2025-08-15T11:03:43+01:00  11:03:43 up 7 days,  1:36,  1 user,  load average: 16.81, 16.74, 16.03
2025-08-15T11:03:48+01:00  11:03:48 up 7 days,  1:36,  1 user,  load average: 16.02, 16.58, 15.98
2025-08-15T11:03:53+01:00  11:03:53 up 7 days,  1:36,  1 user,  load average: 16.34, 16.64, 16.00
2025-08-15T11:03:58+01:00  11:03:58 up 7 days,  1:36,  1 user,  load average: 15.99, 16.56, 15.98
2025-08-15T11:04:03+01:00  11:04:03 up 7 days,  1:36,  1 user,  load average: 15.59, 16.47, 15.95
2025-08-15T11:04:08+01:00  11:04:08 up 7 days,  1:36,  1 user,  load average: 16.67, 16.67, 16.03
2025-08-15T11:04:13+01:00  11:04:13 up 7 days,  1:36,  1 user,  load average: 16.13, 16.56, 15.99
2025-08-15T11:04:18+01:00  11:04:18 up 7 days,  1:36,  1 user,  load average: 16.76, 16.69, 16.04
2025-08-15T11:04:23+01:00  11:04:23 up 7 days,  1:36,  1 user,  load average: 15.98, 16.53, 15.99
2025-08-15T11:04:28+01:00  11:04:28 up 7 days,  1:36,  1 user,  load average: 16.38, 16.60, 16.01
2025-08-15T11:04:33+01:00  11:04:33 up 7 days,  1:36,  1 user,  load average: 15.87, 16.49, 15.98
2025-08-15T11:04:38+01:00  11:04:38 up 7 days,  1:37,  1 user,  load average: 16.84, 16.68, 16.05
2025-08-15T11:04:43+01:00  11:04:43 up 7 days,  1:37,  1 user,  load average: 16.78, 16.67, 16.05
2025-08-15T11:04:48+01:00  11:04:48 up 7 days,  1:37,  1 user,  load average: 15.99, 16.51, 16.00
2025-08-15T11:04:53+01:00  11:04:53 up 7 days,  1:37,  1 user,  load average: 16.31, 16.57, 16.02
2025-08-15T11:04:58+01:00  11:04:58 up 7 days,  1:37,  1 user,  load average: 16.21, 16.54, 16.01
2025-08-15T11:05:03+01:00  11:05:03 up 7 days,  1:37,  1 user,  load average: 15.71, 16.43, 15.98
2025-08-15T11:05:08+01:00  11:05:08 up 7 days,  1:37,  1 user,  load average: 16.45, 16.58, 16.03
2025-08-15T11:05:13+01:00  11:05:13 up 7 days,  1:37,  1 user,  load average: 17.46, 16.78, 16.10
2025-08-15T11:05:18+01:00  11:05:18 up 7 days,  1:37,  1 user,  load average: 17.42, 16.79, 16.10
2025-08-15T11:05:23+01:00  11:05:23 up 7 days,  1:37,  1 user,  load average: 18.03, 16.92, 16.15
2025-08-15T11:05:28+01:00  11:05:28 up 7 days,  1:37,  1 user,  load average: 17.23, 16.77, 16.11
2025-08-15T11:05:33+01:00  11:05:33 up 7 days,  1:37,  1 user,  load average: 17.29, 16.79, 16.12
2025-08-15T11:05:38+01:00  11:05:38 up 7 days,  1:38,  1 user,  load average: 18.07, 16.96, 16.18
2025-08-15T11:05:44+01:00  11:05:44 up 7 days,  1:38,  1 user,  load average: 17.10, 16.78, 16.12
2025-08-15T11:05:49+01:00  11:05:49 up 7 days,  1:38,  1 user,  load average: 17.09, 16.79, 16.13
2025-08-15T11:05:54+01:00  11:05:54 up 7 days,  1:38,  1 user,  load average: 16.44, 16.66, 16.09
2025-08-15T11:05:59+01:00  11:05:59 up 7 days,  1:38,  1 user,  load average: 15.21, 16.40, 16.01
2025-08-15T11:06:04+01:00  11:06:04 up 7 days,  1:38,  1 user,  load average: 14.15, 16.16, 15.93
2025-08-15T11:06:09+01:00  11:06:09 up 7 days,  1:38,  1 user,  load average: 14.22, 16.14, 15.93
2025-08-15T11:06:14+01:00  11:06:14 up 7 days,  1:38,  1 user,  load average: 13.88, 16.04, 15.89
2025-08-15T11:06:19+01:00  11:06:19 up 7 days,  1:38,  1 user,  load average: 13.33, 15.88, 15.85
2025-08-15T11:06:24+01:00  11:06:24 up 7 days,  1:38,  1 user,  load average: 12.42, 15.65, 15.77
2025-08-15T11:06:29+01:00  11:06:29 up 7 days,  1:38,  1 user,  load average: 13.43, 15.81, 15.82
2025-08-15T11:06:34+01:00  11:06:34 up 7 days,  1:38,  1 user,  load average: 13.31, 15.75, 15.80
2025-08-15T11:06:39+01:00  11:06:39 up 7 days,  1:39,  1 user,  load average: 13.13, 15.67, 15.77
2025-08-15T11:06:44+01:00  11:06:44 up 7 days,  1:39,  1 user,  load average: 13.52, 15.71, 15.79
2025-08-15T11:06:49+01:00  11:06:49 up 7 days,  1:39,  1 user,  load average: 15.48, 16.08, 15.91
2025-08-15T11:06:54+01:00  11:06:54 up 7 days,  1:39,  1 user,  load average: 16.40, 16.26, 15.97
2025-08-15T11:06:59+01:00  11:06:59 up 7 days,  1:39,  1 user,  load average: 17.97, 16.59, 16.07
2025-08-15T11:07:04+01:00  11:07:04 up 7 days,  1:39,  1 user,  load average: 18.85, 16.79, 16.14
2025-08-15T11:07:09+01:00  11:07:09 up 7 days,  1:39,  1 user,  load average: 19.11, 16.88, 16.18
2025-08-15T11:07:14+01:00  11:07:14 up 7 days,  1:39,  1 user,  load average: 19.26, 16.95, 16.20
2025-08-15T11:07:19+01:00  11:07:19 up 7 days,  1:39,  1 user,  load average: 21.56, 17.46, 16.37
2025-08-15T11:07:24+01:00  11:07:24 up 7 days,  1:39,  1 user,  load average: 22.48, 17.72, 16.46
2025-08-15T11:07:29+01:00  11:07:29 up 7 days,  1:39,  1 user,  load average: 22.44, 17.79, 16.49
2025-08-15T11:07:34+01:00  11:07:34 up 7 days,  1:39,  1 user,  load average: 22.24, 17.83, 16.51
2025-08-15T11:07:39+01:00  11:07:39 up 7 days,  1:40,  1 user,  load average: 21.34, 17.72, 16.48
2025-08-15T11:07:44+01:00  11:07:44 up 7 days,  1:40,  1 user,  load average: 20.91, 17.69, 16.48
2025-08-15T11:07:49+01:00  11:07:49 up 7 days,  1:40,  1 user,  load average: 20.84, 17.73, 16.50
2025-08-15T11:07:54+01:00  11:07:54 up 7 days,  1:40,  1 user,  load average: 22.62, 18.15, 16.64
2025-08-15T11:07:59+01:00  11:07:59 up 7 days,  1:40,  1 user,  load average: 22.97, 18.29, 16.70
2025-08-15T11:08:04+01:00  11:08:04 up 7 days,  1:40,  1 user,  load average: 19.90, 17.79, 16.55
2025-08-15T11:08:09+01:00  11:08:09 up 7 days,  1:40,  1 user,  load average: 19.91, 17.83, 16.57
2025-08-15T11:08:14+01:00  11:08:14 up 7 days,  1:40,  1 user,  load average: 19.19, 17.71, 16.54
2025-08-15T11:08:19+01:00  11:08:19 up 7 days,  1:40,  1 user,  load average: 18.70, 17.63, 16.52
2025-08-15T11:08:24+01:00  11:08:24 up 7 days,  1:40,  1 user,  load average: 17.60, 17.42, 16.46
2025-08-15T11:08:29+01:00  11:08:29 up 7 days,  1:40,  1 user,  load average: 17.63, 17.43, 16.46
2025-08-15T11:08:34+01:00  11:08:34 up 7 days,  1:40,  1 user,  load average: 16.46, 17.19, 16.39
2025-08-15T11:08:39+01:00  11:08:39 up 7 days,  1:41,  1 user,  load average: 16.42, 17.17, 16.39
2025-08-15T11:08:44+01:00  11:08:44 up 7 days,  1:41,  1 user,  load average: 17.35, 17.35, 16.45
2025-08-15T11:08:49+01:00  11:08:49 up 7 days,  1:41,  1 user,  load average: 17.72, 17.43, 16.48
2025-08-15T11:08:54+01:00  11:08:54 up 7 days,  1:41,  1 user,  load average: 17.66, 17.42, 16.49
2025-08-15T11:08:59+01:00  11:08:59 up 7 days,  1:41,  1 user,  load average: 18.65, 17.63, 16.56
2025-08-15T11:09:04+01:00  11:09:04 up 7 days,  1:41,  1 user,  load average: 17.40, 17.39, 16.48
2025-08-15T11:09:09+01:00  11:09:09 up 7 days,  1:41,  1 user,  load average: 16.33, 17.17, 16.42
2025-08-15T11:09:14+01:00  11:09:14 up 7 days,  1:41,  1 user,  load average: 17.50, 17.40, 16.50
2025-08-15T11:09:19+01:00  11:09:19 up 7 days,  1:41,  1 user,  load average: 17.06, 17.31, 16.47
2025-08-15T11:09:24+01:00  11:09:24 up 7 days,  1:41,  1 user,  load average: 18.02, 17.50, 16.54
2025-08-15T11:09:29+01:00  11:09:29 up 7 days,  1:41,  1 user,  load average: 17.77, 17.46, 16.53
2025-08-15T11:09:34+01:00  11:09:34 up 7 days,  1:41,  1 user,  load average: 18.11, 17.54, 16.56
2025-08-15T11:09:39+01:00  11:09:39 up 7 days,  1:42,  1 user,  load average: 19.55, 17.84, 16.66
2025-08-15T11:09:44+01:00  11:09:44 up 7 days,  1:42,  1 user,  load average: 19.26, 17.81, 16.66
2025-08-15T11:09:49+01:00  11:09:49 up 7 days,  1:42,  1 user,  load average: 19.72, 17.93, 16.71
2025-08-15T11:09:54+01:00  11:09:54 up 7 days,  1:42,  1 user,  load average: 19.26, 17.87, 16.69
2025-08-15T11:09:59+01:00  11:09:59 up 7 days,  1:42,  1 user,  load average: 18.44, 17.72, 16.65
2025-08-15T11:10:05+01:00  11:10:05 up 7 days,  1:42,  1 user,  load average: 19.85, 18.02, 16.75
2025-08-15T11:10:10+01:00  11:10:10 up 7 days,  1:42,  1 user,  load average: 19.86, 18.06, 16.77
2025-08-15T11:10:15+01:00  11:10:15 up 7 days,  1:42,  1 user,  load average: 19.79, 18.07, 16.78
2025-08-15T11:10:20+01:00  11:10:20 up 7 days,  1:42,  1 user,  load average: 19.81, 18.10, 16.80
2025-08-15T11:10:25+01:00  11:10:25 up 7 days,  1:42,  1 user,  load average: 18.94, 17.95, 16.76
2025-08-15T11:10:30+01:00  11:10:30 up 7 days,  1:42,  1 user,  load average: 17.83, 17.74, 16.70
2025-08-15T11:10:35+01:00  11:10:35 up 7 days,  1:42,  1 user,  load average: 17.52, 17.67, 16.68
2025-08-15T11:10:40+01:00  11:10:40 up 7 days,  1:43,  1 user,  load average: 17.72, 17.71, 16.70
2025-08-15T11:10:45+01:00  11:10:45 up 7 days,  1:43,  1 user,  load average: 17.66, 17.70, 16.70
2025-08-15T11:10:50+01:00  11:10:50 up 7 days,  1:43,  1 user,  load average: 18.17, 17.81, 16.74
2025-08-15T11:10:55+01:00  11:10:55 up 7 days,  1:43,  1 user,  load average: 18.79, 17.94, 16.79
2025-08-15T11:11:00+01:00  11:11:00 up 7 days,  1:43,  1 user,  load average: 19.21, 18.04, 16.83
2025-08-15T11:11:05+01:00  11:11:05 up 7 days,  1:43,  1 user,  load average: 20.00, 18.23, 16.89
2025-08-15T11:11:10+01:00  11:11:10 up 7 days,  1:43,  1 user,  load average: 20.96, 18.45, 16.98
2025-08-15T11:11:15+01:00  11:11:15 up 7 days,  1:43,  1 user,  load average: 19.68, 18.23, 16.91
2025-08-15T11:11:20+01:00  11:11:20 up 7 days,  1:43,  1 user,  load average: 20.35, 18.39, 16.97
2025-08-15T11:11:25+01:00  11:11:25 up 7 days,  1:43,  1 user,  load average: 19.76, 18.30, 16.95
2025-08-15T11:11:30+01:00  11:11:30 up 7 days,  1:43,  1 user,  load average: 20.74, 18.53, 17.03
2025-08-15T11:11:35+01:00  11:11:35 up 7 days,  1:43,  1 user,  load average: 22.44, 18.92, 17.17
2025-08-15T11:11:40+01:00  11:11:40 up 7 days,  1:44,  1 user,  load average: 21.44, 18.77, 17.13
2025-08-15T11:11:45+01:00  11:11:45 up 7 days,  1:44,  1 user,  load average: 22.29, 18.99, 17.21
2025-08-15T11:11:50+01:00  11:11:50 up 7 days,  1:44,  1 user,  load average: 22.27, 19.04, 17.23
2025-08-15T11:11:55+01:00  11:11:55 up 7 days,  1:44,  1 user,  load average: 21.68, 18.97, 17.22
2025-08-15T11:12:00+01:00  11:12:00 up 7 days,  1:44,  1 user,  load average: 22.67, 19.22, 17.31
2025-08-15T11:12:05+01:00  11:12:05 up 7 days,  1:44,  1 user,  load average: 23.10, 19.37, 17.37
2025-08-15T11:12:10+01:00  11:12:10 up 7 days,  1:44,  1 user,  load average: 21.89, 19.18, 17.32
2025-08-15T11:12:15+01:00  11:12:15 up 7 days,  1:44,  1 user,  load average: 21.42, 19.13, 17.31
2025-08-15T11:12:20+01:00  11:12:20 up 7 days,  1:44,  1 user,  load average: 19.78, 18.83, 17.22
2025-08-15T11:12:25+01:00  11:12:25 up 7 days,  1:44,  1 user,  load average: 18.92, 18.66, 17.18
2025-08-15T11:12:30+01:00  11:12:30 up 7 days,  1:44,  1 user,  load average: 19.16, 18.72, 17.20
2025-08-15T11:12:35+01:00  11:12:35 up 7 days,  1:44,  1 user,  load average: 18.35, 18.56, 17.16
2025-08-15T11:12:40+01:00  11:12:40 up 7 days,  1:45,  1 user,  load average: 17.28, 18.33, 17.09
2025-08-15T11:12:45+01:00  11:12:45 up 7 days,  1:45,  1 user,  load average: 16.14, 18.08, 17.02
2025-08-15T11:12:50+01:00  11:12:50 up 7 days,  1:45,  1 user,  load average: 15.08, 17.83, 16.94
2025-08-15T11:12:55+01:00  11:12:55 up 7 days,  1:45,  1 user,  load average: 14.92, 17.75, 16.92
2025-08-15T11:13:00+01:00  11:13:00 up 7 days,  1:45,  1 user,  load average: 15.49, 17.82, 16.95
2025-08-15T11:13:05+01:00  11:13:05 up 7 days,  1:45,  1 user,  load average: 16.57, 18.00, 17.01
2025-08-15T11:13:10+01:00  11:13:10 up 7 days,  1:45,  1 user,  load average: 17.64, 18.20, 17.08
2025-08-15T11:13:15+01:00  11:13:15 up 7 days,  1:45,  1 user,  load average: 16.95, 18.05, 17.04
2025-08-15T11:13:20+01:00  11:13:20 up 7 days,  1:45,  1 user,  load average: 17.44, 18.13, 17.07
2025-08-15T11:13:25+01:00  11:13:25 up 7 days,  1:45,  1 user,  load average: 16.36, 17.90, 17.00
2025-08-15T11:13:30+01:00  11:13:30 up 7 days,  1:45,  1 user,  load average: 17.45, 18.10, 17.07
2025-08-15T11:13:35+01:00  11:13:35 up 7 days,  1:45,  1 user,  load average: 17.34, 18.06, 17.07
2025-08-15T11:13:40+01:00  11:13:40 up 7 days,  1:46,  1 user,  load average: 17.63, 18.11, 17.09
2025-08-15T11:13:45+01:00  11:13:45 up 7 days,  1:46,  1 user,  load average: 18.46, 18.28, 17.15
2025-08-15T11:13:50+01:00  11:13:50 up 7 days,  1:46,  1 user,  load average: 19.30, 18.45, 17.21
2025-08-15T11:13:55+01:00  11:13:55 up 7 days,  1:46,  1 user,  load average: 18.64, 18.33, 17.18
2025-08-15T11:14:01+01:00  11:14:01 up 7 days,  1:46,  1 user,  load average: 17.79, 18.16, 17.13
2025-08-15T11:14:06+01:00  11:14:06 up 7 days,  1:46,  1 user,  load average: 17.48, 18.09, 17.11
2025-08-15T11:14:11+01:00  11:14:11 up 7 days,  1:46,  1 user,  load average: 16.64, 17.91, 17.06
2025-08-15T11:14:16+01:00  11:14:16 up 7 days,  1:46,  1 user,  load average: 16.75, 17.91, 17.06
2025-08-15T11:14:21+01:00  11:14:21 up 7 days,  1:46,  1 user,  load average: 17.65, 18.08, 17.12
2025-08-15T11:14:26+01:00  11:14:26 up 7 days,  1:46,  1 user,  load average: 16.96, 17.92, 17.08
2025-08-15T11:14:31+01:00  11:14:31 up 7 days,  1:46,  1 user,  load average: 17.84, 18.09, 17.14
2025-08-15T11:14:36+01:00  11:14:36 up 7 days,  1:47,  1 user,  load average: 16.81, 17.87, 17.07
2025-08-15T11:14:41+01:00  11:14:41 up 7 days,  1:47,  1 user,  load average: 18.19, 18.14, 17.16
2025-08-15T11:14:46+01:00  11:14:46 up 7 days,  1:47,  1 user,  load average: 17.78, 18.06, 17.14
2025-08-15T11:14:51+01:00  11:14:51 up 7 days,  1:47,  1 user,  load average: 17.47, 17.99, 17.12
2025-08-15T11:14:56+01:00  11:14:56 up 7 days,  1:47,  1 user,  load average: 17.35, 17.96, 17.12
2025-08-15T11:15:01+01:00  11:15:01 up 7 days,  1:47,  1 user,  load average: 17.01, 17.87, 17.09
2025-08-15T11:15:06+01:00  11:15:06 up 7 days,  1:47,  1 user,  load average: 17.17, 17.89, 17.10
2025-08-15T11:15:11+01:00  11:15:11 up 7 days,  1:47,  1 user,  load average: 18.99, 18.26, 17.23
2025-08-15T11:15:16+01:00  11:15:16 up 7 days,  1:47,  1 user,  load average: 18.19, 18.11, 17.18
2025-08-15T11:15:21+01:00  11:15:21 up 7 days,  1:47,  1 user,  load average: 20.98, 18.69, 17.37
2025-08-15T11:15:26+01:00  11:15:26 up 7 days,  1:47,  1 user,  load average: 21.62, 18.86, 17.44
2025-08-15T11:15:31+01:00  11:15:31 up 7 days,  1:47,  1 user,  load average: 20.13, 18.59, 17.36
2025-08-15T11:15:36+01:00  11:15:36 up 7 days,  1:48,  1 user,  load average: 19.40, 18.47, 17.33
2025-08-15T11:15:41+01:00  11:15:41 up 7 days,  1:48,  1 user,  load average: 18.49, 18.29, 17.27
2025-08-15T11:15:46+01:00  11:15:46 up 7 days,  1:48,  1 user,  load average: 17.25, 18.04, 17.20
2025-08-15T11:15:51+01:00  11:15:51 up 7 days,  1:48,  1 user,  load average: 16.35, 17.84, 17.14
