2025-09-07T13:21:22+01:00  13:21:22 up 21 days, 6 min,  1 user,  load average: 4.49, 3.43, 5.13
2025-09-07T14:21:31+01:00  14:21:31 up 21 days,  1:07,  1 user,  load average: 11.94, 11.84, 9.41
2025-09-07T14:21:36+01:00  14:21:36 up 21 days,  1:07,  1 user,  load average: 11.30, 11.71, 9.38
2025-09-07T14:21:41+01:00  14:21:41 up 21 days,  1:07,  1 user,  load average: 10.72, 11.59, 9.35
2025-09-07T14:21:46+01:00  14:21:46 up 21 days,  1:07,  1 user,  load average: 10.34, 11.49, 9.33
2025-09-07T14:21:51+01:00  14:21:51 up 21 days,  1:07,  1 user,  load average: 9.75, 11.35, 9.30
2025-09-07T14:21:56+01:00  14:21:56 up 21 days,  1:07,  1 user,  load average: 9.77, 11.33, 9.30
2025-09-07T14:22:01+01:00  14:22:01 up 21 days,  1:07,  1 user,  load average: 9.47, 11.24, 9.28
2025-09-07T14:22:06+01:00  14:22:06 up 21 days,  1:07,  1 user,  load average: 8.87, 11.09, 9.24
2025-09-07T14:22:11+01:00  14:22:11 up 21 days,  1:07,  1 user,  load average: 8.24, 10.92, 9.20
2025-09-07T14:22:16+01:00  14:22:16 up 21 days,  1:07,  1 user,  load average: 7.82, 10.79, 9.17
2025-09-07T14:22:21+01:00  14:22:21 up 21 days,  1:07,  1 user,  load average: 7.67, 10.71, 9.15
2025-09-07T14:22:26+01:00  14:22:26 up 21 days,  1:08,  1 user,  load average: 8.98, 10.93, 9.23
2025-09-07T14:22:31+01:00  14:22:31 up 21 days,  1:08,  1 user,  load average: 11.31, 11.38, 9.38
2025-09-07T14:22:36+01:00  14:22:36 up 21 days,  1:08,  1 user,  load average: 13.68, 11.87, 9.55
2025-09-07T14:22:41+01:00  14:22:41 up 21 days,  1:08,  1 user,  load average: 13.23, 11.81, 9.54
2025-09-07T14:22:46+01:00  14:22:46 up 21 days,  1:08,  1 user,  load average: 12.81, 11.74, 9.54
2025-09-07T14:22:51+01:00  14:22:51 up 21 days,  1:08,  1 user,  load average: 11.86, 11.56, 9.49
2025-09-07T14:22:56+01:00  14:22:56 up 21 days,  1:08,  1 user,  load average: 12.27, 11.65, 9.53
2025-09-07T14:23:01+01:00  14:23:01 up 21 days,  1:08,  1 user,  load average: 12.09, 11.63, 9.53
2025-09-07T14:23:06+01:00  14:23:06 up 21 days,  1:08,  1 user,  load average: 11.60, 11.53, 9.51
2025-09-07T14:23:11+01:00  14:23:11 up 21 days,  1:08,  1 user,  load average: 11.15, 11.44, 9.50
2025-09-07T14:23:16+01:00  14:23:16 up 21 days,  1:08,  1 user,  load average: 10.66, 11.33, 9.47
2025-09-07T14:23:21+01:00  14:23:21 up 21 days,  1:08,  1 user,  load average: 10.61, 11.31, 9.47
2025-09-07T14:23:26+01:00  14:23:26 up 21 days,  1:09,  1 user,  load average: 10.08, 11.19, 9.44
2025-09-07T14:23:31+01:00  14:23:31 up 21 days,  1:09,  1 user,  load average: 9.59, 11.07, 9.41
2025-09-07T14:23:36+01:00  14:23:36 up 21 days,  1:09,  1 user,  load average: 9.30, 10.99, 9.40
2025-09-07T14:23:41+01:00  14:23:41 up 21 days,  1:09,  1 user,  load average: 8.72, 10.84, 9.36
2025-09-07T14:23:46+01:00  14:23:46 up 21 days,  1:09,  1 user,  load average: 8.42, 10.74, 9.33
2025-09-07T14:23:51+01:00  14:23:51 up 21 days,  1:09,  1 user,  load average: 7.99, 10.61, 9.30
2025-09-07T14:23:56+01:00  14:23:56 up 21 days,  1:09,  1 user,  load average: 7.91, 10.55, 9.29
2025-09-07T14:24:01+01:00  14:24:01 up 21 days,  1:09,  1 user,  load average: 7.67, 10.46, 9.26
2025-09-07T14:24:06+01:00  14:24:06 up 21 days,  1:09,  1 user,  load average: 7.46, 10.37, 9.24
2025-09-07T14:24:11+01:00  14:24:11 up 21 days,  1:09,  1 user,  load average: 7.50, 10.33, 9.23
2025-09-07T14:24:16+01:00  14:24:16 up 21 days,  1:09,  1 user,  load average: 7.14, 10.20, 9.20
2025-09-07T14:24:21+01:00  14:24:21 up 21 days,  1:09,  1 user,  load average: 6.89, 10.10, 9.17
2025-09-07T14:24:26+01:00  14:24:26 up 21 days,  1:10,  1 user,  load average: 7.62, 10.20, 9.21
2025-09-07T14:24:31+01:00  14:24:31 up 21 days,  1:10,  1 user,  load average: 9.25, 10.50, 9.31
2025-09-07T14:24:36+01:00  14:24:36 up 21 days,  1:10,  1 user,  load average: 11.47, 10.94, 9.46
2025-09-07T14:24:41+01:00  14:24:41 up 21 days,  1:10,  1 user,  load average: 12.88, 11.24, 9.56
2025-09-07T14:24:46+01:00  14:24:46 up 21 days,  1:10,  1 user,  load average: 13.69, 11.43, 9.64
2025-09-07T14:24:51+01:00  14:24:51 up 21 days,  1:10,  1 user,  load average: 14.35, 11.61, 9.70
2025-09-07T14:24:56+01:00  14:24:56 up 21 days,  1:10,  1 user,  load average: 14.01, 11.58, 9.70
2025-09-07T14:25:01+01:00  14:25:01 up 21 days,  1:10,  1 user,  load average: 14.33, 11.69, 9.75
2025-09-07T14:25:06+01:00  14:25:06 up 21 days,  1:10,  1 user,  load average: 14.86, 11.84, 9.81
2025-09-07T14:25:11+01:00  14:25:11 up 21 days,  1:10,  1 user,  load average: 13.99, 11.71, 9.78
2025-09-07T14:25:16+01:00  14:25:16 up 21 days,  1:10,  1 user,  load average: 12.87, 11.52, 9.73
2025-09-07T14:25:21+01:00  14:25:21 up 21 days,  1:10,  1 user,  load average: 11.84, 11.33, 9.67
2025-09-07T14:25:26+01:00  14:25:26 up 21 days,  1:11,  1 user,  load average: 10.97, 11.15, 9.63
2025-09-07T14:25:31+01:00  14:25:31 up 21 days,  1:11,  1 user,  load average: 11.69, 11.30, 9.68
2025-09-07T14:25:36+01:00  14:25:36 up 21 days,  1:11,  1 user,  load average: 11.80, 11.33, 9.70
2025-09-07T14:25:41+01:00  14:25:41 up 21 days,  1:11,  1 user,  load average: 11.09, 11.19, 9.66
2025-09-07T14:25:46+01:00  14:25:46 up 21 days,  1:11,  1 user,  load average: 10.61, 11.09, 9.64
2025-09-07T14:25:51+01:00  14:25:52 up 21 days,  1:11,  1 user,  load average: 10.00, 10.95, 9.60
2025-09-07T14:25:57+01:00  14:25:57 up 21 days,  1:11,  1 user,  load average: 9.44, 10.82, 9.57
2025-09-07T14:26:02+01:00  14:26:02 up 21 days,  1:11,  1 user,  load average: 8.84, 10.67, 9.53
2025-09-07T14:26:07+01:00  14:26:07 up 21 days,  1:11,  1 user,  load average: 8.61, 10.60, 9.51
2025-09-07T14:26:12+01:00  14:26:12 up 21 days,  1:11,  1 user,  load average: 8.48, 10.54, 9.49
2025-09-07T14:26:17+01:00  14:26:17 up 21 days,  1:11,  1 user,  load average: 8.12, 10.43, 9.46
2025-09-07T14:26:22+01:00  14:26:22 up 21 days,  1:11,  1 user,  load average: 8.27, 10.42, 9.47
2025-09-07T14:26:27+01:00  14:26:27 up 21 days,  1:12,  1 user,  load average: 7.77, 10.28, 9.43
2025-09-07T14:26:32+01:00  14:26:32 up 21 days,  1:12,  1 user,  load average: 7.87, 10.26, 9.42
2025-09-07T14:26:37+01:00  14:26:37 up 21 days,  1:12,  1 user,  load average: 9.72, 10.60, 9.54
2025-09-07T14:26:42+01:00  14:26:42 up 21 days,  1:12,  1 user,  load average: 11.91, 11.04, 9.69
2025-09-07T14:26:47+01:00  14:26:47 up 21 days,  1:12,  1 user,  load average: 13.76, 11.44, 9.82
2025-09-07T14:26:52+01:00  14:26:52 up 21 days,  1:12,  1 user,  load average: 14.58, 11.65, 9.90
2025-09-07T14:26:57+01:00  14:26:57 up 21 days,  1:12,  1 user,  load average: 14.53, 11.69, 9.92
2025-09-07T14:27:02+01:00  14:27:02 up 21 days,  1:12,  1 user,  load average: 14.25, 11.68, 9.93
2025-09-07T14:27:07+01:00  14:27:07 up 21 days,  1:12,  1 user,  load average: 14.79, 11.83, 9.99
2025-09-07T14:27:12+01:00  14:27:12 up 21 days,  1:12,  1 user,  load average: 13.68, 11.65, 9.94
2025-09-07T14:27:17+01:00  14:27:17 up 21 days,  1:12,  1 user,  load average: 13.47, 11.64, 9.95
2025-09-07T14:27:22+01:00  14:27:22 up 21 days,  1:12,  1 user,  load average: 12.55, 11.48, 9.90
2025-09-07T14:27:27+01:00  14:27:27 up 21 days,  1:13,  1 user,  load average: 11.79, 11.34, 9.87
2025-09-07T14:27:32+01:00  14:27:32 up 21 days,  1:13,  1 user,  load average: 11.08, 11.20, 9.83
2025-09-07T14:27:37+01:00  14:27:37 up 21 days,  1:13,  1 user,  load average: 10.35, 11.05, 9.79
2025-09-07T14:27:42+01:00  14:27:42 up 21 days,  1:13,  1 user,  load average: 10.33, 11.03, 9.79
2025-09-07T14:27:47+01:00  14:27:47 up 21 days,  1:13,  1 user,  load average: 10.38, 11.03, 9.79
2025-09-07T14:27:52+01:00  14:27:52 up 21 days,  1:13,  1 user,  load average: 10.43, 11.03, 9.80
2025-09-07T14:27:57+01:00  14:27:57 up 21 days,  1:13,  1 user,  load average: 9.99, 10.93, 9.78
2025-09-07T14:28:02+01:00  14:28:02 up 21 days,  1:13,  1 user,  load average: 9.35, 10.78, 9.73
2025-09-07T14:28:07+01:00  14:28:07 up 21 days,  1:13,  1 user,  load average: 8.84, 10.65, 9.70
2025-09-07T14:28:12+01:00  14:28:12 up 21 days,  1:13,  1 user,  load average: 8.46, 10.54, 9.67
2025-09-07T14:28:17+01:00  14:28:17 up 21 days,  1:13,  1 user,  load average: 8.26, 10.46, 9.65
2025-09-07T14:28:22+01:00  14:28:22 up 21 days,  1:13,  1 user,  load average: 8.00, 10.37, 9.62
2025-09-07T14:28:27+01:00  14:28:27 up 21 days,  1:14,  1 user,  load average: 7.52, 10.23, 9.58
2025-09-07T14:28:32+01:00  14:28:32 up 21 days,  1:14,  1 user,  load average: 6.92, 10.06, 9.53
2025-09-07T14:28:37+01:00  14:28:37 up 21 days,  1:14,  1 user,  load average: 6.84, 10.00, 9.51
2025-09-07T14:28:42+01:00  14:28:42 up 21 days,  1:14,  1 user,  load average: 7.74, 10.13, 9.55
2025-09-07T14:28:47+01:00  14:28:47 up 21 days,  1:14,  1 user,  load average: 9.60, 10.48, 9.67
2025-09-07T14:28:52+01:00  14:28:52 up 21 days,  1:14,  1 user,  load average: 11.31, 10.82, 9.78
2025-09-07T14:28:57+01:00  14:28:57 up 21 days,  1:14,  1 user,  load average: 11.85, 10.94, 9.83
2025-09-07T14:29:02+01:00  14:29:02 up 21 days,  1:14,  1 user,  load average: 12.50, 11.09, 9.88
2025-09-07T14:29:07+01:00  14:29:07 up 21 days,  1:14,  1 user,  load average: 13.02, 11.22, 9.93
2025-09-07T14:29:12+01:00  14:29:12 up 21 days,  1:14,  1 user,  load average: 12.70, 11.18, 9.93
2025-09-07T14:29:17+01:00  14:29:17 up 21 days,  1:14,  1 user,  load average: 12.08, 11.08, 9.90
2025-09-07T14:29:22+01:00  14:29:22 up 21 days,  1:14,  1 user,  load average: 11.68, 11.01, 9.89
2025-09-07T14:29:27+01:00  14:29:27 up 21 days,  1:15,  1 user,  load average: 11.06, 10.89, 9.85
2025-09-07T14:29:32+01:00  14:29:32 up 21 days,  1:15,  1 user,  load average: 10.74, 10.83, 9.84
2025-09-07T14:29:37+01:00  14:29:37 up 21 days,  1:15,  1 user,  load average: 10.28, 10.73, 9.81
2025-09-07T14:29:42+01:00  14:29:42 up 21 days,  1:15,  1 user,  load average: 9.69, 10.60, 9.77
2025-09-07T14:29:47+01:00  14:29:47 up 21 days,  1:15,  1 user,  load average: 9.32, 10.51, 9.75
2025-09-07T14:29:52+01:00  14:29:52 up 21 days,  1:15,  1 user,  load average: 9.69, 10.57, 9.77
2025-09-07T14:29:57+01:00  14:29:57 up 21 days,  1:15,  1 user,  load average: 9.48, 10.51, 9.76
2025-09-07T14:30:02+01:00  14:30:02 up 21 days,  1:15,  1 user,  load average: 9.04, 10.40, 9.73
2025-09-07T14:30:07+01:00  14:30:07 up 21 days,  1:15,  1 user,  load average: 8.47, 10.26, 9.68
2025-09-07T14:30:12+01:00  14:30:12 up 21 days,  1:15,  1 user,  load average: 7.95, 10.12, 9.64
2025-09-07T14:30:17+01:00  14:30:17 up 21 days,  1:15,  1 user,  load average: 7.80, 10.06, 9.62
2025-09-07T14:30:22+01:00  14:30:22 up 21 days,  1:15,  1 user,  load average: 7.49, 9.95, 9.59
2025-09-07T14:30:27+01:00  14:30:27 up 21 days,  1:16,  1 user,  load average: 7.13, 9.84, 9.56
2025-09-07T14:30:32+01:00  14:30:32 up 21 days,  1:16,  1 user,  load average: 6.72, 9.71, 9.52
2025-09-07T14:30:37+01:00  14:30:37 up 21 days,  1:16,  1 user,  load average: 6.26, 9.56, 9.47
2025-09-07T14:30:42+01:00  14:30:42 up 21 days,  1:16,  1 user,  load average: 6.32, 9.52, 9.46
2025-09-07T14:30:47+01:00  14:30:47 up 21 days,  1:16,  1 user,  load average: 7.98, 9.81, 9.55
2025-09-07T14:30:52+01:00  14:30:53 up 21 days,  1:16,  1 user,  load average: 9.90, 10.18, 9.67
2025-09-07T14:30:58+01:00  14:30:58 up 21 days,  1:16,  1 user,  load average: 11.91, 10.59, 9.81
2025-09-07T14:31:03+01:00  14:31:03 up 21 days,  1:16,  1 user,  load average: 13.12, 10.86, 9.90
2025-09-07T14:31:08+01:00  14:31:08 up 21 days,  1:16,  1 user,  load average: 13.59, 11.00, 9.95
2025-09-07T14:31:13+01:00  14:31:13 up 21 days,  1:16,  1 user,  load average: 12.90, 10.90, 9.92
2025-09-07T14:31:18+01:00  14:31:18 up 21 days,  1:16,  1 user,  load average: 13.23, 11.00, 9.96
2025-09-07T14:31:23+01:00  14:31:23 up 21 days,  1:16,  1 user,  load average: 12.81, 10.95, 9.95
2025-09-07T14:31:28+01:00  14:31:28 up 21 days,  1:17,  1 user,  load average: 12.83, 10.99, 9.97
2025-09-07T14:31:33+01:00  14:31:33 up 21 days,  1:17,  1 user,  load average: 12.60, 10.97, 9.97
2025-09-07T14:31:38+01:00  14:31:38 up 21 days,  1:17,  1 user,  load average: 12.15, 10.90, 9.95
2025-09-07T14:31:43+01:00  14:31:43 up 21 days,  1:17,  1 user,  load average: 11.18, 10.72, 9.90
2025-09-07T14:31:48+01:00  14:31:48 up 21 days,  1:17,  1 user,  load average: 10.68, 10.63, 9.87
2025-09-07T14:31:53+01:00  14:31:53 up 21 days,  1:17,  1 user,  load average: 10.23, 10.53, 9.84
2025-09-07T14:31:58+01:00  14:31:58 up 21 days,  1:17,  1 user,  load average: 11.09, 10.71, 9.90
2025-09-07T14:32:03+01:00  14:32:03 up 21 days,  1:17,  1 user,  load average: 11.32, 10.76, 9.93
2025-09-07T14:32:08+01:00  14:32:08 up 21 days,  1:17,  1 user,  load average: 12.34, 10.98, 10.00
2025-09-07T14:32:13+01:00  14:32:13 up 21 days,  1:17,  1 user,  load average: 12.47, 11.03, 10.02
2025-09-07T14:32:18+01:00  14:32:18 up 21 days,  1:17,  1 user,  load average: 12.35, 11.03, 10.03
2025-09-07T14:32:23+01:00  14:32:23 up 21 days,  1:17,  1 user,  load average: 11.53, 10.88, 9.99
2025-09-07T14:32:28+01:00  14:32:28 up 21 days,  1:18,  1 user,  load average: 12.20, 11.03, 10.04
2025-09-07T14:32:33+01:00  14:32:33 up 21 days,  1:18,  1 user,  load average: 11.63, 10.93, 10.01
2025-09-07T14:32:38+01:00  14:32:38 up 21 days,  1:18,  1 user,  load average: 11.82, 10.98, 10.03
2025-09-07T14:32:43+01:00  14:32:43 up 21 days,  1:18,  1 user,  load average: 11.43, 10.92, 10.02
2025-09-07T14:32:48+01:00  14:32:48 up 21 days,  1:18,  1 user,  load average: 11.32, 10.90, 10.02
2025-09-07T14:32:53+01:00  14:32:53 up 21 days,  1:18,  1 user,  load average: 13.53, 11.37, 10.17
2025-09-07T14:32:58+01:00  14:32:58 up 21 days,  1:18,  1 user,  load average: 16.77, 12.08, 10.41
2025-09-07T14:33:03+01:00  14:33:03 up 21 days,  1:18,  1 user,  load average: 17.59, 12.32, 10.50
2025-09-07T14:33:08+01:00  14:33:08 up 21 days,  1:18,  1 user,  load average: 18.35, 12.57, 10.59
2025-09-07T14:33:13+01:00  14:33:13 up 21 days,  1:18,  1 user,  load average: 18.16, 12.62, 10.62
2025-09-07T14:33:18+01:00  14:33:18 up 21 days,  1:18,  1 user,  load average: 17.42, 12.56, 10.61
2025-09-07T14:33:23+01:00  14:33:23 up 21 days,  1:18,  1 user,  load average: 16.91, 12.54, 10.61
2025-09-07T14:33:28+01:00  14:33:28 up 21 days,  1:19,  1 user,  load average: 17.80, 12.79, 10.70
2025-09-07T14:33:33+01:00  14:33:33 up 21 days,  1:19,  1 user,  load average: 17.97, 12.91, 10.75
2025-09-07T14:33:38+01:00  14:33:38 up 21 days,  1:19,  1 user,  load average: 18.22, 13.05, 10.81
2025-09-07T14:33:43+01:00  14:33:43 up 21 days,  1:19,  1 user,  load average: 16.84, 12.85, 10.76
2025-09-07T14:33:48+01:00  14:33:48 up 21 days,  1:19,  1 user,  load average: 16.61, 12.87, 10.77
2025-09-07T14:33:53+01:00  14:33:53 up 21 days,  1:19,  1 user,  load average: 15.84, 12.77, 10.75
2025-09-07T14:33:58+01:00  14:33:58 up 21 days,  1:19,  1 user,  load average: 15.05, 12.66, 10.73
2025-09-07T14:34:03+01:00  14:34:03 up 21 days,  1:19,  1 user,  load average: 14.17, 12.51, 10.69
2025-09-07T14:34:08+01:00  14:34:08 up 21 days,  1:19,  1 user,  load average: 13.67, 12.44, 10.68
2025-09-07T14:34:13+01:00  14:34:13 up 21 days,  1:19,  1 user,  load average: 12.82, 12.28, 10.63
2025-09-07T14:34:18+01:00  14:34:18 up 21 days,  1:19,  1 user,  load average: 12.75, 12.28, 10.64
2025-09-07T14:34:23+01:00  14:34:23 up 21 days,  1:19,  1 user,  load average: 12.45, 12.22, 10.63
2025-09-07T14:34:28+01:00  14:34:28 up 21 days,  1:20,  1 user,  load average: 12.66, 12.27, 10.66
2025-09-07T14:34:33+01:00  14:34:33 up 21 days,  1:20,  1 user,  load average: 12.20, 12.18, 10.64
2025-09-07T14:34:38+01:00  14:34:38 up 21 days,  1:20,  1 user,  load average: 11.55, 12.04, 10.60
2025-09-07T14:34:43+01:00  14:34:43 up 21 days,  1:20,  1 user,  load average: 11.02, 11.93, 10.57
2025-09-07T14:34:48+01:00  14:34:48 up 21 days,  1:20,  1 user,  load average: 10.78, 11.86, 10.56
2025-09-07T14:34:53+01:00  14:34:53 up 21 days,  1:20,  1 user,  load average: 10.00, 11.68, 10.50
2025-09-07T14:34:59+01:00  14:34:59 up 21 days,  1:20,  1 user,  load average: 10.80, 11.82, 10.56
2025-09-07T14:35:04+01:00  14:35:04 up 21 days,  1:20,  1 user,  load average: 11.93, 12.04, 10.63
2025-09-07T14:35:09+01:00  14:35:09 up 21 days,  1:20,  1 user,  load average: 13.46, 12.35, 10.74
2025-09-07T14:35:14+01:00  14:35:14 up 21 days,  1:20,  1 user,  load average: 14.39, 12.56, 10.82
2025-09-07T14:35:19+01:00  14:35:19 up 21 days,  1:20,  1 user,  load average: 15.80, 12.89, 10.93
2025-09-07T14:35:24+01:00  14:35:24 up 21 days,  1:20,  1 user,  load average: 16.05, 12.99, 10.98
2025-09-07T14:35:29+01:00  14:35:29 up 21 days,  1:21,  1 user,  load average: 15.97, 13.02, 11.00
2025-09-07T14:35:34+01:00  14:35:34 up 21 days,  1:21,  1 user,  load average: 15.65, 13.00, 11.01
2025-09-07T14:35:39+01:00  14:35:39 up 21 days,  1:21,  1 user,  load average: 16.00, 13.12, 11.05
2025-09-07T14:35:44+01:00  14:35:44 up 21 days,  1:21,  1 user,  load average: 16.56, 13.28, 11.12
2025-09-07T14:35:49+01:00  14:35:49 up 21 days,  1:21,  1 user,  load average: 16.92, 13.41, 11.17
2025-09-07T14:35:54+01:00  14:35:54 up 21 days,  1:21,  1 user,  load average: 15.88, 13.26, 11.13
2025-09-07T14:35:59+01:00  14:35:59 up 21 days,  1:21,  1 user,  load average: 15.25, 13.17, 11.12
2025-09-07T14:36:04+01:00  14:36:04 up 21 days,  1:21,  1 user,  load average: 14.59, 13.07, 11.09
2025-09-07T14:36:09+01:00  14:36:09 up 21 days,  1:21,  1 user,  load average: 13.90, 12.95, 11.07
2025-09-07T14:36:14+01:00  14:36:14 up 21 days,  1:21,  1 user,  load average: 14.31, 13.05, 11.11
2025-09-07T14:36:19+01:00  14:36:19 up 21 days,  1:21,  1 user,  load average: 14.04, 13.01, 11.11
2025-09-07T14:36:24+01:00  14:36:24 up 21 days,  1:21,  1 user,  load average: 13.16, 12.85, 11.06
2025-09-07T14:36:29+01:00  14:36:29 up 21 days,  1:22,  1 user,  load average: 12.99, 12.82, 11.06
2025-09-07T14:36:34+01:00  14:36:34 up 21 days,  1:22,  1 user,  load average: 12.27, 12.67, 11.02
2025-09-07T14:36:39+01:00  14:36:39 up 21 days,  1:22,  1 user,  load average: 11.85, 12.58, 11.00
2025-09-07T14:36:44+01:00  14:36:44 up 21 days,  1:22,  1 user,  load average: 11.78, 12.55, 11.00
2025-09-07T14:36:49+01:00  14:36:49 up 21 days,  1:22,  1 user,  load average: 11.55, 12.49, 10.99
2025-09-07T14:36:54+01:00  14:36:54 up 21 days,  1:22,  1 user,  load average: 10.95, 12.35, 10.95
2025-09-07T14:36:59+01:00  14:36:59 up 21 days,  1:22,  1 user,  load average: 10.95, 12.33, 10.95
2025-09-07T14:37:04+01:00  14:37:04 up 21 days,  1:22,  1 user,  load average: 11.60, 12.44, 11.00
2025-09-07T14:37:09+01:00  14:37:09 up 21 days,  1:22,  1 user,  load average: 14.75, 13.08, 11.21
2025-09-07T14:37:14+01:00  14:37:14 up 21 days,  1:22,  1 user,  load average: 17.66, 13.71, 11.43
2025-09-07T14:37:19+01:00  14:37:19 up 21 days,  1:22,  1 user,  load average: 20.49, 14.36, 11.65
2025-09-07T14:37:24+01:00  14:37:24 up 21 days,  1:22,  1 user,  load average: 21.89, 14.87, 11.85
2025-09-07T14:37:29+01:00  14:37:29 up 21 days,  1:23,  1 user,  load average: 21.02, 14.81, 11.84
2025-09-07T14:37:34+01:00  14:37:34 up 21 days,  1:23,  1 user,  load average: 19.90, 14.68, 11.82
2025-09-07T14:37:39+01:00  14:37:39 up 21 days,  1:23,  1 user,  load average: 18.86, 14.55, 11.79
2025-09-07T14:37:44+01:00  14:37:44 up 21 days,  1:23,  1 user,  load average: 18.55, 14.56, 11.81
2025-09-07T14:37:49+01:00  14:37:49 up 21 days,  1:23,  1 user,  load average: 17.63, 14.43, 11.78
2025-09-07T14:37:54+01:00  14:37:54 up 21 days,  1:23,  1 user,  load average: 16.46, 14.24, 11.73
2025-09-07T14:37:59+01:00  14:37:59 up 21 days,  1:23,  1 user,  load average: 15.14, 14.01, 11.67
2025-09-07T14:38:04+01:00  14:38:04 up 21 days,  1:23,  1 user,  load average: 13.93, 13.77, 11.61
2025-09-07T14:38:09+01:00  14:38:09 up 21 days,  1:23,  1 user,  load average: 12.97, 13.58, 11.56
2025-09-07T14:38:14+01:00  14:38:14 up 21 days,  1:23,  1 user,  load average: 12.57, 13.49, 11.54
2025-09-07T14:38:19+01:00  14:38:19 up 21 days,  1:23,  1 user,  load average: 13.57, 13.68, 11.61
2025-09-07T14:38:24+01:00  14:38:24 up 21 days,  1:23,  1 user,  load average: 14.08, 13.78, 11.65
2025-09-07T14:38:29+01:00  14:38:29 up 21 days,  1:24,  1 user,  load average: 13.68, 13.70, 11.64
2025-09-07T14:38:34+01:00  14:38:34 up 21 days,  1:24,  1 user,  load average: 13.54, 13.67, 11.64
2025-09-07T14:38:39+01:00  14:38:39 up 21 days,  1:24,  1 user,  load average: 13.34, 13.63, 11.64
2025-09-07T14:38:44+01:00  14:38:44 up 21 days,  1:24,  1 user,  load average: 13.15, 13.59, 11.63
2025-09-07T14:38:49+01:00  14:38:49 up 21 days,  1:24,  1 user,  load average: 12.26, 13.39, 11.58
2025-09-07T14:38:54+01:00  14:38:54 up 21 days,  1:24,  1 user,  load average: 12.48, 13.42, 11.60
2025-09-07T14:38:59+01:00  14:38:59 up 21 days,  1:24,  1 user,  load average: 12.84, 13.48, 11.63
2025-09-07T14:39:05+01:00  14:39:05 up 21 days,  1:24,  1 user,  load average: 15.10, 13.94, 11.79
2025-09-07T14:39:10+01:00  14:39:10 up 21 days,  1:24,  1 user,  load average: 13.97, 13.72, 11.73
